geography,date,sex,age,isced11,Population_in_thousands,Country_Name,Life_expectancy_in_years
LT,2016,F,Y15-19,TOTAL,77.1,Lithuania,80.1
LT,2016,F,Y40-59,ED3_4,251.7,Lithuania,80.1
LT,2016,F,Y50-59,ED5-8,89.1,Lithuania,80.1
LT,2016,F,Y25-54,ED5-8,301.5,Lithuania,80.1
LT,2016,F,Y50-59,TOTAL,235.2,Lithuania,80.1
LT,2016,F,Y35-39,TOTAL,86.2,Lithuania,80.1
LT,2016,F,Y20-24,ED0-2,5.4,Lithuania,80.1
LT,2016,F,Y55-59,ED5-8,46.3,Lithuania,80.1
LT,2016,F,Y25-64,ED3_4,396.3,Lithuania,80.1
LT,2016,F,Y25-39,TOTAL,269.6,Lithuania,80.1
LT,2016,F,Y40-44,ED5-8,46.6,Lithuania,80.1
LT,2016,F,Y65-69,TOTAL,89.8,Lithuania,80.1
LT,2016,F,Y15-39,ED0-2,86.1,Lithuania,80.1
LT,2016,F,Y50-74,ED5-8,158,Lithuania,80.1
LT,2016,F,Y45-49,ED5-8,41.9,Lithuania,80.1
LT,2016,F,Y25-29,ED0-2,3,Lithuania,80.1
LT,2016,F,Y15-59,ED0-2,98.4,Lithuania,80.1
LT,2016,F,Y30-34,TOTAL,104.8,Lithuania,80.1
LT,2016,F,Y20-64,ED5-8,401.3,Lithuania,80.1
LT,2016,F,Y15-24,ED3_4,79.4,Lithuania,80.1
LT,2016,F,Y15-64,TOTAL,979.7,Lithuania,80.1
LT,2016,F,Y25-74,TOTAL,981,Lithuania,80.1
LT,2016,F,Y50-54,ED5-8,42.8,Lithuania,80.1
LT,2016,F,Y40-64,ED0-2,16.6,Lithuania,80.1
LT,2016,F,Y25-29,ED5-8,49.2,Lithuania,80.1
LT,2016,F,Y25-49,ED5-8,258.7,Lithuania,80.1
LT,2016,F,Y15-19,ED3_4,12.1,Lithuania,80.1
LT,2016,F,Y20-64,ED3_4,463.5,Lithuania,80.1
LT,2016,F,Y25-74,ED5-8,416.7,Lithuania,80.1
LT,2016,F,Y50-74,ED0-2,46,Lithuania,80.1
LT,2016,F,Y35-39,ED3_4,29.3,Lithuania,80.1
LT,2016,F,Y25-49,ED3_4,193.8,Lithuania,80.1
LT,2016,F,Y60-64,ED0-2,4.2,Lithuania,80.1
LT,2016,F,Y50-74,TOTAL,505,Lithuania,80.1
LT,2016,F,Y65-69,ED5-8,21.1,Lithuania,80.1
LT,2016,F,Y25-59,TOTAL,711.2,Lithuania,80.1
LT,2016,F,Y50-74,ED3_4,301,Lithuania,80.1
LT,2016,F,Y60-64,ED3_4,61.1,Lithuania,80.1
LT,2016,F,Y25-59,ED3_4,335.3,Lithuania,80.1
LT,2016,F,Y15-64,ED3_4,475.7,Lithuania,80.1
LT,2016,F,Y15-64,ED5-8,401.3,Lithuania,80.1
LT,2016,F,Y15-39,ED3_4,162.9,Lithuania,80.1
LT,2016,F,Y25-49,ED0-2,23.5,Lithuania,80.1
LT,2016,F,Y40-64,TOTAL,539.9,Lithuania,80.1
LT,2016,F,Y25-74,ED0-2,69.5,Lithuania,80.1
LT,2016,F,Y30-34,ED3_4,27.9,Lithuania,80.1
LT,2016,F,Y25-54,ED3_4,264.4,Lithuania,80.1
LT,2016,F,Y40-44,TOTAL,98.6,Lithuania,80.1
LT,2016,F,Y50-64,TOTAL,333.4,Lithuania,80.1
LT,2016,F,Y20-64,ED0-2,37.6,Lithuania,80.1
LT,2016,F,Y15-59,ED5-8,368.4,Lithuania,80.1
LT,2016,F,Y65-69,ED0-2,10.4,Lithuania,80.1
LT,2016,F,Y15-74,ED3_4,574.2,Lithuania,80.1
LT,2016,F,Y25-39,ED3_4,83.6,Lithuania,80.1
LT,2016,F,Y55-59,ED3_4,70.9,Lithuania,80.1
LT,2016,F,Y45-49,ED3_4,63.8,Lithuania,80.1
LT,2016,F,Y45-49,ED0-2,2.2,Lithuania,80.1
LT,2016,F,Y40-64,ED3_4,312.8,Lithuania,80.1
LT,2016,F,Y55-64,ED5-8,79.3,Lithuania,80.1
LT,2016,F,Y15-59,ED3_4,414.6,Lithuania,80.1
LT,2016,F,Y15-74,ED5-8,437.2,Lithuania,80.1
LT,2016,F,Y50-59,ED3_4,141.5,Lithuania,80.1
LT,2016,F,Y40-44,ED3_4,46.4,Lithuania,80.1
LT,2016,F,Y25-39,ED0-2,15.7,Lithuania,80.1
LT,2016,F,Y60-64,ED5-8,33,Lithuania,80.1
LT,2016,F,Y40-64,ED5-8,210.5,Lithuania,80.1
LT,2016,F,Y55-59,TOTAL,119.9,Lithuania,80.1
LT,2016,F,Y20-24,ED3_4,67.2,Lithuania,80.1
LT,2016,F,Y15-24,TOTAL,170.2,Lithuania,80.1
LT,2016,F,Y15-74,TOTAL,1151.3,Lithuania,80.1
LT,2016,F,Y15-24,ED5-8,20.5,Lithuania,80.1
LT,2016,F,Y55-59,ED0-2,2.7,Lithuania,80.1
LT,2016,F,Y35-39,ED5-8,49,Lithuania,80.1
LT,2016,F,Y40-59,ED0-2,12.4,Lithuania,80.1
LT,2016,F,Y15-19,ED0-2,65,Lithuania,80.1
LT,2016,F,Y25-64,TOTAL,809.4,Lithuania,80.1
LT,2016,F,Y55-64,ED0-2,6.8,Lithuania,80.1
LT,2016,F,Y50-64,ED5-8,122.1,Lithuania,80.1
LT,2016,F,Y45-49,TOTAL,107.9,Lithuania,80.1
LT,2016,F,Y65-69,ED3_4,58.4,Lithuania,80.1
LT,2016,F,Y15-24,ED0-2,70.4,Lithuania,80.1
LT,2016,F,Y50-64,ED0-2,8.8,Lithuania,80.1
LT,2016,F,Y60-64,TOTAL,98.2,Lithuania,80.1
LT,2016,F,Y50-54,TOTAL,115.3,Lithuania,80.1
LT,2016,F,Y15-59,TOTAL,881.4,Lithuania,80.1
LT,2016,F,Y25-29,TOTAL,78.5,Lithuania,80.1
LT,2016,F,Y35-39,ED0-2,7.9,Lithuania,80.1
LT,2016,F,Y15-64,ED0-2,102.6,Lithuania,80.1
LT,2016,F,Y50-54,ED0-2,2,Lithuania,80.1
LT,2016,F,Y25-49,TOTAL,476,Lithuania,80.1
LT,2016,F,Y40-59,ED5-8,177.5,Lithuania,80.1
LT,2016,F,Y25-54,ED0-2,25.4,Lithuania,80.1
LT,2016,F,Y15-74,ED0-2,139.9,Lithuania,80.1
LT,2016,F,Y25-59,ED5-8,347.8,Lithuania,80.1
LT,2016,F,Y30-34,ED5-8,72.1,Lithuania,80.1
LT,2016,F,Y55-64,ED3_4,132,Lithuania,80.1
LT,2016,M,Y25-64,ED3_4,455.5,Lithuania,69.5
LT,2016,M,Y25-54,ED0-2,40.8,Lithuania,69.5
LT,2016,M,Y50-54,TOTAL,102.4,Lithuania,69.5
LT,2016,M,Y25-59,ED0-2,44.3,Lithuania,69.5
LT,2016,M,Y55-64,TOTAL,172.9,Lithuania,69.5
LT,2016,M,Y25-29,TOTAL,91.8,Lithuania,69.5
LT,2016,M,Y50-74,TOTAL,379.7,Lithuania,69.5
LT,2016,M,Y20-64,TOTAL,838.2,Lithuania,69.5
LT,2016,M,Y25-49,ED3_4,255.4,Lithuania,69.5
LT,2016,M,Y25-54,ED3_4,333.3,Lithuania,69.5
LT,2016,M,Y25-29,ED0-2,7.5,Lithuania,69.5
LT,2016,M,Y15-24,ED3_4,84.6,Lithuania,69.5
LT,2016,M,Y15-19,ED0-2,72.5,Lithuania,69.5
LT,2016,M,Y50-64,ED5-8,62.2,Lithuania,69.5
LT,2016,M,Y25-39,TOTAL,276.5,Lithuania,69.5
LT,2016,M,Y40-59,ED3_4,276,Lithuania,69.5
LT,2016,M,Y35-39,ED3_4,37.8,Lithuania,69.5
LT,2016,M,Y35-39,TOTAL,85,Lithuania,69.5
LT,2016,M,Y50-64,TOTAL,275.3,Lithuania,69.5
LT,2016,M,Y25-39,ED5-8,122.8,Lithuania,69.5
LT,2016,M,Y55-59,TOTAL,99.4,Lithuania,69.5
LT,2016,M,Y25-64,TOTAL,741.8,Lithuania,69.5
LT,2016,M,Y50-64,ED3_4,200.1,Lithuania,69.5
LT,2016,M,Y15-39,ED5-8,133.1,Lithuania,69.5
LT,2016,M,Y15-64,TOTAL,919.5,Lithuania,69.5
LT,2016,M,Y25-74,ED5-8,257.9,Lithuania,69.5
LT,2016,M,Y25-59,ED3_4,404.9,Lithuania,69.5
LT,2016,M,Y40-44,ED0-2,8.8,Lithuania,69.5
LT,2016,M,Y25-74,TOTAL,846.2,Lithuania,69.5
LT,2016,M,Y20-64,ED0-2,61.1,Lithuania,69.5
LT,2016,M,Y20-24,TOTAL,96.4,Lithuania,69.5
LT,2016,M,Y45-49,ED3_4,70.8,Lithuania,69.5
LT,2016,M,Y50-59,ED5-8,45.8,Lithuania,69.5
LT,2016,M,Y25-29,ED3_4,47.6,Lithuania,69.5
LT,2016,M,Y15-39,TOTAL,454.2,Lithuania,69.5
LT,2016,M,Y35-39,ED5-8,38.2,Lithuania,69.5
LT,2016,M,Y50-59,TOTAL,201.8,Lithuania,69.5
LT,2016,M,Y15-24,TOTAL,177.7,Lithuania,69.5
LT,2016,M,Y45-49,ED0-2,4.3,Lithuania,69.5
LT,2016,M,Y15-59,ED3_4,489.6,Lithuania,69.5
LT,2016,M,Y65-69,ED5-8,13.2,Lithuania,69.5
LT,2016,M,Y15-74,TOTAL,1023.9,Lithuania,69.5
LT,2016,M,Y25-49,ED5-8,173.3,Lithuania,69.5
LT,2016,M,Y60-64,TOTAL,73.5,Lithuania,69.5
LT,2016,M,Y25-74,ED0-2,71.5,Lithuania,69.5
LT,2016,M,Y40-44,TOTAL,92.1,Lithuania,69.5
LT,2016,M,Y40-44,ED5-8,27.6,Lithuania,69.5
LT,2016,M,Y50-74,ED3_4,261.4,Lithuania,69.5
LT,2016,M,Y50-54,ED0-2,3,Lithuania,69.5
LT,2016,M,Y15-24,ED0-2,82.8,Lithuania,69.5
LT,2016,M,Y15-64,ED0-2,133.6,Lithuania,69.5
LT,2016,M,Y50-59,ED0-2,6.5,Lithuania,69.5
LT,2016,M,Y45-49,ED5-8,22.9,Lithuania,69.5
LT,2016,M,Y50-64,ED0-2,13.1,Lithuania,69.5
LT,2016,M,Y40-64,ED5-8,112.7,Lithuania,69.5
LT,2016,M,Y15-74,ED0-2,154.3,Lithuania,69.5
LT,2016,M,Y15-74,ED5-8,268.1,Lithuania,69.5
LT,2016,M,Y25-64,ED0-2,50.8,Lithuania,69.5
LT,2016,M,Y15-64,ED5-8,245.8,Lithuania,69.5
LT,2016,M,Y65-69,ED3_4,37.8,Lithuania,69.5
LT,2016,M,Y60-64,ED3_4,50.6,Lithuania,69.5
LT,2016,M,Y40-59,TOTAL,391.8,Lithuania,69.5
LT,2016,M,Y55-59,ED5-8,24.3,Lithuania,69.5
LT,2016,M,Y25-59,TOTAL,668.3,Lithuania,69.5
LT,2016,M,Y15-59,ED0-2,127,Lithuania,69.5
LT,2016,M,Y65-69,TOTAL,58.6,Lithuania,69.5
LT,2016,M,Y40-59,ED0-2,19.6,Lithuania,69.5
LT,2016,M,Y15-64,ED3_4,540.1,Lithuania,69.5
LT,2016,M,Y20-64,ED3_4,531.4,Lithuania,69.5
LT,2016,M,Y25-54,TOTAL,568.9,Lithuania,69.5
LT,2016,M,Y30-34,ED5-8,47.9,Lithuania,69.5
LT,2016,M,Y25-49,ED0-2,37.7,Lithuania,69.5
LT,2016,M,Y50-54,ED3_4,77.9,Lithuania,69.5
LT,2016,M,Y45-49,TOTAL,97.9,Lithuania,69.5
LT,2016,M,Y40-64,ED3_4,326.5,Lithuania,69.5
LT,2016,M,Y20-64,ED5-8,245.8,Lithuania,69.5
LT,2016,M,Y40-64,ED0-2,26.1,Lithuania,69.5
LT,2016,M,Y25-39,ED0-2,24.7,Lithuania,69.5
LT,2016,M,Y55-64,ED0-2,10,Lithuania,69.5
LT,2016,M,Y55-64,ED3_4,122.2,Lithuania,69.5
LT,2016,M,Y20-24,ED3_4,75.9,Lithuania,69.5
LT,2016,M,Y25-39,ED3_4,129,Lithuania,69.5
LT,2016,M,Y40-44,ED3_4,55.6,Lithuania,69.5
LT,2016,M,Y30-34,ED0-2,8.2,Lithuania,69.5
LT,2016,M,Y60-64,ED5-8,16.4,Lithuania,69.5
LT,2016,M,Y15-39,ED3_4,213.6,Lithuania,69.5
LT,2016,M,Y20-24,ED0-2,10.3,Lithuania,69.5
LT,2016,M,Y50-74,ED5-8,84.6,Lithuania,69.5
LT,2016,M,Y15-39,ED0-2,107.4,Lithuania,69.5
LT,2016,M,Y65-69,ED0-2,7.7,Lithuania,69.5
LT,2016,M,Y50-74,ED0-2,33.8,Lithuania,69.5
LT,2016,M,Y50-59,ED3_4,149.5,Lithuania,69.5
LT,2016,M,Y25-29,ED5-8,36.7,Lithuania,69.5
LT,2016,M,Y55-59,ED3_4,71.6,Lithuania,69.5
LT,2016,M,Y15-19,ED3_4,8.8,Lithuania,69.5
LT,2016,M,Y30-34,TOTAL,99.6,Lithuania,69.5
LT,2016,M,Y25-64,ED5-8,235.5,Lithuania,69.5
LT,2016,M,Y60-64,ED0-2,6.5,Lithuania,69.5
LT,2016,M,Y25-49,TOTAL,466.5,Lithuania,69.5
LT,2016,M,Y15-59,TOTAL,846,Lithuania,69.5
LT,2016,M,Y25-59,ED5-8,219.1,Lithuania,69.5
LT,2016,M,Y15-19,TOTAL,81.3,Lithuania,69.5
LT,2016,M,Y20-24,ED5-8,10.3,Lithuania,69.5
LT,2016,M,Y15-24,ED5-8,10.3,Lithuania,69.5
LT,2016,M,Y55-64,ED5-8,40.7,Lithuania,69.5
LT,2016,M,Y30-34,ED3_4,43.6,Lithuania,69.5
LT,2016,M,Y55-59,ED0-2,3.5,Lithuania,69.5
LT,2016,M,Y15-74,ED3_4,601.4,Lithuania,69.5
LT,2016,M,Y25-54,ED5-8,194.8,Lithuania,69.5
LT,2016,M,Y50-54,ED5-8,21.5,Lithuania,69.5
LT,2016,M,Y15-59,ED5-8,229.4,Lithuania,69.5
LT,2016,M,Y25-74,ED3_4,516.8,Lithuania,69.5
LT,2016,M,Y40-59,ED5-8,96.3,Lithuania,69.5
LT,2016,M,Y35-39,ED0-2,9,Lithuania,69.5
LT,2016,M,Y40-64,TOTAL,465.3,Lithuania,69.5
LT,2017,F,Y55-64,ED5-8,78.3,Lithuania,80.5
LT,2017,F,Y40-44,ED0-2,5.9,Lithuania,80.5
LT,2017,F,Y15-74,ED5-8,436.1,Lithuania,80.5
LT,2017,F,Y40-64,TOTAL,532.7,Lithuania,80.5
LT,2017,F,Y30-34,ED3_4,28.9,Lithuania,80.5
LT,2017,F,Y15-24,TOTAL,157.6,Lithuania,80.5
LT,2017,F,Y25-49,ED3_4,185.1,Lithuania,80.5
LT,2017,F,Y15-24,ED3_4,72,Lithuania,80.5
LT,2017,F,Y20-24,ED5-8,18.5,Lithuania,80.5
LT,2017,F,Y15-19,ED0-2,61.1,Lithuania,80.5
LT,2017,F,Y55-64,TOTAL,222,Lithuania,80.5
LT,2017,F,Y25-39,ED5-8,167.6,Lithuania,80.5
LT,2017,F,Y55-59,ED3_4,74.4,Lithuania,80.5
LT,2017,F,Y25-59,ED5-8,344.1,Lithuania,80.5
LT,2017,F,Y40-64,ED0-2,15.6,Lithuania,80.5
LT,2017,F,Y25-64,ED3_4,389.7,Lithuania,80.5
LT,2017,F,Y65-69,ED3_4,60,Lithuania,80.5
LT,2017,F,Y50-64,ED3_4,204.6,Lithuania,80.5
LT,2017,F,Y25-54,ED3_4,251.8,Lithuania,80.5
LT,2017,F,Y25-39,ED0-2,13.9,Lithuania,80.5
LT,2017,F,Y60-64,ED3_4,63.5,Lithuania,80.5
LT,2017,F,Y15-64,ED0-2,96.5,Lithuania,80.5
LT,2017,F,Y55-64,ED0-2,5.8,Lithuania,80.5
LT,2017,F,Y55-59,TOTAL,122.5,Lithuania,80.5
LT,2017,F,Y15-74,ED3_4,563.2,Lithuania,80.5
LT,2017,F,Y50-59,ED5-8,88,Lithuania,80.5
LT,2017,F,Y25-59,TOTAL,696.6,Lithuania,80.5
LT,2017,F,Y40-59,ED5-8,176.5,Lithuania,80.5
LT,2017,F,Y15-59,TOTAL,854.2,Lithuania,80.5
LT,2017,F,Y50-59,TOTAL,233.4,Lithuania,80.5
LT,2017,F,Y35-39,ED5-8,49.3,Lithuania,80.5
LT,2017,F,Y25-39,ED3_4,81.8,Lithuania,80.5
LT,2017,F,Y25-64,TOTAL,796,Lithuania,80.5
LT,2017,F,Y45-49,TOTAL,105.9,Lithuania,80.5
LT,2017,F,Y50-74,ED5-8,161.4,Lithuania,80.5
LT,2017,F,Y25-54,ED5-8,298.5,Lithuania,80.5
LT,2017,F,Y35-39,TOTAL,82.9,Lithuania,80.5
LT,2017,F,Y25-54,ED0-2,23.7,Lithuania,80.5
LT,2017,F,Y25-29,TOTAL,77.7,Lithuania,80.5
LT,2017,F,Y60-64,ED0-2,3.3,Lithuania,80.5
LT,2017,F,Y25-54,TOTAL,574.1,Lithuania,80.5
LT,2017,F,Y50-74,ED3_4,306.1,Lithuania,80.5
LT,2017,F,Y35-39,ED0-2,7.2,Lithuania,80.5
LT,2017,F,Y15-64,TOTAL,953.7,Lithuania,80.5
LT,2017,F,Y30-34,TOTAL,102.7,Lithuania,80.5
LT,2017,F,Y45-49,ED0-2,2.1,Lithuania,80.5
LT,2017,F,Y15-19,TOTAL,72.4,Lithuania,80.5
LT,2017,F,Y25-49,ED0-2,21.9,Lithuania,80.5
LT,2017,F,Y40-59,TOTAL,433.3,Lithuania,80.5
LT,2017,F,Y25-29,ED0-2,2.8,Lithuania,80.5
LT,2017,F,Y40-44,ED3_4,43.5,Lithuania,80.5
LT,2017,F,Y50-54,TOTAL,110.8,Lithuania,80.5
LT,2017,F,Y65-69,ED5-8,24.9,Lithuania,80.5
LT,2017,F,Y15-74,ED0-2,124.8,Lithuania,80.5
LT,2017,F,Y50-59,ED0-2,4.2,Lithuania,80.5
LT,2017,F,Y15-24,ED0-2,67,Lithuania,80.5
LT,2017,F,Y40-44,ED5-8,44.5,Lithuania,80.5
LT,2017,F,Y50-54,ED5-8,42.3,Lithuania,80.5
LT,2017,F,Y55-64,ED3_4,137.9,Lithuania,80.5
LT,2017,F,Y20-24,ED0-2,5.9,Lithuania,80.5
LT,2017,F,Y25-29,ED5-8,48.5,Lithuania,80.5
LT,2017,F,Y15-64,ED3_4,461.8,Lithuania,80.5
LT,2017,F,Y20-24,ED3_4,60.8,Lithuania,80.5
LT,2017,F,Y40-59,ED0-2,12.3,Lithuania,80.5
LT,2017,F,Y40-64,ED5-8,209.2,Lithuania,80.5
LT,2017,F,Y50-74,ED0-2,35.8,Lithuania,80.5
LT,2017,F,Y25-49,ED5-8,256.2,Lithuania,80.5
LT,2017,F,Y50-64,ED5-8,120.6,Lithuania,80.5
LT,2017,F,Y20-64,ED0-2,35.4,Lithuania,80.5
LT,2017,F,Y50-74,TOTAL,503.3,Lithuania,80.5
LT,2017,F,Y20-64,TOTAL,881.3,Lithuania,80.5
LT,2017,F,Y50-64,TOTAL,332.8,Lithuania,80.5
LT,2017,F,Y15-59,ED0-2,93.2,Lithuania,80.5
LT,2017,F,Y40-64,ED3_4,307.9,Lithuania,80.5
LT,2017,F,Y25-59,ED3_4,326.3,Lithuania,80.5
LT,2017,F,Y20-64,ED3_4,450.6,Lithuania,80.5
LT,2017,F,Y15-24,ED5-8,18.6,Lithuania,80.5
LT,2017,F,Y55-59,ED5-8,45.6,Lithuania,80.5
LT,2017,F,Y15-64,ED5-8,395.4,Lithuania,80.5
LT,2017,F,Y15-39,ED5-8,186.2,Lithuania,80.5
LT,2017,F,Y25-74,TOTAL,966.5,Lithuania,80.5
LT,2017,F,Y40-59,ED3_4,244.4,Lithuania,80.5
LT,2017,F,Y25-74,ED5-8,417.5,Lithuania,80.5
LT,2017,F,Y30-34,ED0-2,3.9,Lithuania,80.5
LT,2017,F,Y25-39,TOTAL,263.3,Lithuania,80.5
LT,2017,F,Y35-39,ED3_4,26.4,Lithuania,80.5
LT,2017,F,Y25-29,ED3_4,26.5,Lithuania,80.5
LT,2017,F,Y60-64,TOTAL,99.4,Lithuania,80.5
LT,2017,F,Y15-39,TOTAL,421,Lithuania,80.5
LT,2017,F,Y15-59,ED3_4,398.3,Lithuania,80.5
LT,2017,F,Y65-69,ED0-2,7.1,Lithuania,80.5
LT,2017,F,Y50-54,ED0-2,1.8,Lithuania,80.5
LT,2017,F,Y60-64,ED5-8,32.7,Lithuania,80.5
LT,2017,F,Y45-49,ED5-8,44,Lithuania,80.5
LT,2017,F,Y25-59,ED0-2,26.2,Lithuania,80.5
LT,2017,F,Y15-59,ED5-8,362.7,Lithuania,80.5
LT,2017,F,Y15-39,ED3_4,153.9,Lithuania,80.5
LT,2017,F,Y45-49,ED3_4,59.8,Lithuania,80.5
LT,2017,F,Y65-69,TOTAL,92.1,Lithuania,80.5
LT,2017,F,Y25-64,ED5-8,376.8,Lithuania,80.5
LT,2017,F,Y20-24,TOTAL,85.2,Lithuania,80.5
LT,2017,F,Y25-49,TOTAL,463.2,Lithuania,80.5
LT,2017,F,Y50-54,ED3_4,66.7,Lithuania,80.5
LT,2017,F,Y25-64,ED0-2,29.5,Lithuania,80.5
LT,2017,F,Y15-39,ED0-2,80.9,Lithuania,80.5
LT,2017,F,Y55-59,ED0-2,2.5,Lithuania,80.5
LT,2017,F,Y15-19,ED3_4,11.2,Lithuania,80.5
LT,2017,F,Y25-74,ED0-2,57.8,Lithuania,80.5
LT,2017,F,Y50-59,ED3_4,141.2,Lithuania,80.5
LT,2017,F,Y20-64,ED5-8,395.3,Lithuania,80.5
LT,2017,F,Y50-64,ED0-2,7.5,Lithuania,80.5
LT,2017,F,Y25-74,ED3_4,491.2,Lithuania,80.5
LT,2017,F,Y15-74,TOTAL,1124.1,Lithuania,80.5
LT,2017,F,Y30-34,ED5-8,69.9,Lithuania,80.5
LT,2017,F,Y40-44,TOTAL,94,Lithuania,80.5
LT,2017,M,Y40-59,ED3_4,267.7,Lithuania,70.7
LT,2017,M,Y40-59,ED5-8,98.1,Lithuania,70.7
LT,2017,M,Y20-24,ED0-2,9.2,Lithuania,70.7
LT,2017,M,Y60-64,TOTAL,75,Lithuania,70.7
LT,2017,M,Y15-39,ED0-2,100.2,Lithuania,70.7
LT,2017,M,Y50-64,ED0-2,11.9,Lithuania,70.7
LT,2017,M,Y25-59,ED0-2,44.5,Lithuania,70.7
LT,2017,M,Y25-29,ED0-2,6.4,Lithuania,70.7
LT,2017,M,Y15-74,TOTAL,1005,Lithuania,70.7
LT,2017,M,Y50-74,TOTAL,380.3,Lithuania,70.7
LT,2017,M,Y15-24,ED5-8,9.9,Lithuania,70.7
LT,2017,M,Y25-54,TOTAL,558.4,Lithuania,70.7
LT,2017,M,Y15-24,ED0-2,76.8,Lithuania,70.7
LT,2017,M,Y35-39,TOTAL,82.9,Lithuania,70.7
LT,2017,M,Y25-64,TOTAL,735.4,Lithuania,70.7
LT,2017,M,Y30-34,ED3_4,44.3,Lithuania,70.7
LT,2017,M,Y15-19,TOTAL,76.6,Lithuania,70.7
LT,2017,M,Y40-64,ED5-8,114.7,Lithuania,70.7
LT,2017,M,Y50-54,ED5-8,21.9,Lithuania,70.7
LT,2017,M,Y40-64,ED0-2,26.5,Lithuania,70.7
LT,2017,M,Y50-59,ED0-2,6.5,Lithuania,70.7
LT,2017,M,Y55-59,ED3_4,76.4,Lithuania,70.7
LT,2017,M,Y15-59,TOTAL,825.8,Lithuania,70.7
LT,2017,M,Y50-59,TOTAL,201.1,Lithuania,70.7
LT,2017,M,Y15-74,ED3_4,587.3,Lithuania,70.7
LT,2017,M,Y15-74,ED0-2,145.2,Lithuania,70.7
LT,2017,M,Y25-29,ED3_4,44,Lithuania,70.7
LT,2017,M,Y25-54,ED3_4,316.3,Lithuania,70.7
LT,2017,M,Y40-44,TOTAL,88.8,Lithuania,70.7
LT,2017,M,Y25-29,TOTAL,91,Lithuania,70.7
LT,2017,M,Y35-39,ED3_4,36.7,Lithuania,70.7
LT,2017,M,Y25-74,TOTAL,839.6,Lithuania,70.7
LT,2017,M,Y50-54,ED3_4,73.8,Lithuania,70.7
LT,2017,M,Y15-19,ED3_4,8.8,Lithuania,70.7
LT,2017,M,Y25-49,TOTAL,459.3,Lithuania,70.7
LT,2017,M,Y55-64,ED0-2,8.5,Lithuania,70.7
LT,2017,M,Y15-24,TOTAL,165.4,Lithuania,70.7
LT,2017,M,Y25-59,ED5-8,223.3,Lithuania,70.7
LT,2017,M,Y50-64,ED3_4,203,Lithuania,70.7
LT,2017,M,Y40-44,ED5-8,29.2,Lithuania,70.7
LT,2017,M,Y40-64,TOTAL,461.9,Lithuania,70.7
LT,2017,M,Y15-64,ED0-2,126.7,Lithuania,70.7
LT,2017,M,Y15-64,TOTAL,900.8,Lithuania,70.7
LT,2017,M,Y15-74,ED5-8,272.5,Lithuania,70.7
LT,2017,M,Y25-74,ED5-8,262.5,Lithuania,70.7
LT,2017,M,Y60-64,ED0-2,5.4,Lithuania,70.7
LT,2017,M,Y20-64,TOTAL,824.2,Lithuania,70.7
LT,2017,M,Y15-59,ED0-2,121.3,Lithuania,70.7
LT,2017,M,Y25-59,ED3_4,392.7,Lithuania,70.7
LT,2017,M,Y25-59,TOTAL,660.4,Lithuania,70.7
LT,2017,M,Y50-64,TOTAL,276,Lithuania,70.7
LT,2017,M,Y65-69,TOTAL,60.3,Lithuania,70.7
LT,2017,M,Y20-24,TOTAL,88.8,Lithuania,70.7
LT,2017,M,Y50-74,ED0-2,30.4,Lithuania,70.7
LT,2017,M,Y50-64,ED5-8,61.1,Lithuania,70.7
LT,2017,M,Y25-49,ED3_4,242.5,Lithuania,70.7
LT,2017,M,Y65-69,ED0-2,6,Lithuania,70.7
LT,2017,M,Y20-64,ED0-2,59.1,Lithuania,70.7
LT,2017,M,Y25-74,ED0-2,68.4,Lithuania,70.7
LT,2017,M,Y40-44,ED3_4,49.6,Lithuania,70.7
LT,2017,M,Y30-34,ED0-2,7.9,Lithuania,70.7
LT,2017,M,Y25-74,ED3_4,508.7,Lithuania,70.7
LT,2017,M,Y25-54,ED5-8,200.7,Lithuania,70.7
LT,2017,M,Y15-64,ED5-8,249.9,Lithuania,70.7
LT,2017,M,Y55-59,ED0-2,3.1,Lithuania,70.7
LT,2017,M,Y65-69,ED3_4,40.3,Lithuania,70.7
LT,2017,M,Y55-59,ED5-8,22.5,Lithuania,70.7
LT,2017,M,Y15-39,ED5-8,135.1,Lithuania,70.7
LT,2017,M,Y20-24,ED3_4,69.9,Lithuania,70.7
LT,2017,M,Y25-39,ED0-2,23.3,Lithuania,70.7
LT,2017,M,Y55-59,TOTAL,102,Lithuania,70.7
LT,2017,M,Y25-39,ED3_4,124.9,Lithuania,70.7
LT,2017,M,Y25-39,ED5-8,125.2,Lithuania,70.7
LT,2017,M,Y60-64,ED3_4,52.9,Lithuania,70.7
LT,2017,M,Y30-34,ED5-8,47.4,Lithuania,70.7
LT,2017,M,Y55-64,ED5-8,39.2,Lithuania,70.7
LT,2017,M,Y55-64,ED3_4,129.3,Lithuania,70.7
LT,2017,M,Y40-59,TOTAL,386.9,Lithuania,70.7
LT,2017,M,Y40-59,ED0-2,21.1,Lithuania,70.7
LT,2017,M,Y50-59,ED5-8,44.4,Lithuania,70.7
LT,2017,M,Y15-59,ED5-8,233.2,Lithuania,70.7
LT,2017,M,Y30-34,TOTAL,99.5,Lithuania,70.7
LT,2017,M,Y35-39,ED5-8,37.2,Lithuania,70.7
LT,2017,M,Y50-74,ED3_4,266.2,Lithuania,70.7
LT,2017,M,Y25-64,ED0-2,49.9,Lithuania,70.7
LT,2017,M,Y25-29,ED5-8,40.6,Lithuania,70.7
